Sentence,Label
"오늘 추출한 과테말라 엘스코로 파카마라 워시드 커피는 유귀농, 설탕 같은 단맛이 아주 잘 느껴지고요.
",0
"구운 국물에 씁쓸하고 고소한 호미가 아주 잘 이어지고 있네요. 영상 시청해 주셔서 감사합니다.
",0
"나 안녕하세요. 펠트커피 이재연입니다. 이번 소개해 드릴 레시피는 하리오 V60 을 사용한 아이스 레시피입니다.
",1
"밸런스와 클린컵을 중심으로 만들어진 레시피이며, 하리오 V60을 통한 여과식 레시피입니다.
",0
"하리오 V60같은 경우에는 타 드리퍼 대비 리브가 긴 편입니다.
",0
"이런 리브는 보다 빠른 추출 흐름을 만들어줄 수 있습니다.
",0
"이로 인해 보다 가는 분쇄도를 사용할 수 있고, 결과물은 보다 명확한 커피의 컵 노트를 확인하실 수 있습니다.
",0
"종이 필터를 접으실 때에는 이 추출 흐름을 잘 활용할 수 있도록 조금 여유를 두고 접어주시는 편이 좋습니다.
",0
"따뜻한 물로 충분히 예열해줄 수 있도록 하겠습니다.
",0
"아이스 브루잉의 경우는 얼음 100미리를 먼저 서버에 추가하도록 하겠습니다.
",1
"커피는 18.5g을 사용하며 1대 10 비율로 추출합니다.
",1
"분쇄도는 구형 eK 43 기준으로 8 생각해 주시면 되고, 800 마이크롬에서 플러스 마이너스 50 정도로 추출해 주시면 좋겠습니다.
",1
"일부를 평평하게 만들어 주실 때에는 강한 충격을 주시는 것보단 가볍게 두 번 정도 흔들어주시는 게 좋습니다.
",0
"물이 예열되었다면 추출 시작하도록 하겠습니다.
",0
"물은 95도의 온수로 추출하며 뜸은 40g, 30초 진행하도록 하겠습니다.
",1
"30초가 되었다면 물 50g을 가수해 줍니다. 그리고 55초가 되었다면 다시 한번 50g 넣어주도록 하겠습니다.
",1
"그리고 1분 15초에서 20초가 되었다면 마지막으로 50g을 넣어줍니다.
",1
"물이 다 빠질 때까지 충분히 기다려 주시고, 1분 40초에서 50초 사이가 되었을 때 추출되셨다면 완성입니다.
",1
"얼음잔에 얼음을 가득 준비해 주시고 추출된 커피는 얼음이 잘 섞일 수 있도록 섞어주신 다음에 잔에 옮겨주시면 됩니다.
",1
"2번 추출한 파나마 아브게이샤, 어네어 로빙.
",0
"네추럴 같은 경우에는 잘 숙성된 와인, 그리고 검포도에 플레이버 꿀과 같은 단맛 라인과 같은 깔끔하고 깨끗한 여운을 확인하실 수 있습니다.
",0
"감사합니다.
",0
"안녕하세요, 파스타 커피 웍스, 바리스타 정혜원입니다.
",0
"이번 영상에서는 하리오 스위치 드리퍼를 가지고 추가식으로 아이스 브르잉 레시피를 알려드리도록 하겠습니다.
",1
"이 하리오 스위치 드리퍼는요.
",0
"스위치를 올려서 처음부터 사용하게 되시면 침지식으로 커피를 추출하실 수 있지만, 처음부터 스위치를 내려서 사용하시면 투가식으로도 사용하실 수 있다는 장점이 있어요.
",0
"그래서 평소에 사용하시던 드리퍼가 하류 오 에 V 식 스티시거나 아니면 투가식으로 평소에 커피를 즐겨 드셨다면 이 레시피를 사용하시면 될 것 같습니다.
",0
"오늘 투가식 아이스 브르링 레시피에 사용할 커피는 에 TOP 아, 벤치마이 무산소 네추럴 커피입니다.
",0
"그래서 사용할 원두의 양은 총 19g이고요. 분쇄도는 2, K 43, S 기준으로 10.9입니다.
",1
"분쇄한 커피를 담기 전에 이 유리 서버에 60g의 얼음을 미리 담아주세요.
",1
"그리고 드리퍼를 올리기 전에 이 종이 필터를 넣어서 린싱을 꼭 진행을 해주세요.
",0
"이렇게 종이 필터 린싱을 하게 되면은 총 세 가지의 효과를 줄 수 있는데요.
",0
"종이 필터의 냄새를 제거할 수 있고, 드리퍼와의 열교환을 통해서 저희가 목적으로 하고 있는 92도의 추출 수의 온도가 내려가는 것을 방지할 수 있고요.
",0
"그리고 커피 성분이 필터에 흡착되는 것을 방지할 수 있습니다.
",0
"민싱이 충분히 되었다면 이제 서버와 드리퍼를 결합을 해주시고요.
",0
"투가식이기 때문에 스위치가 이번엔 내려가져 있는지 꼭 확인을 해주세요.
",0
"영 점이 잘 맞춰져 있는지, 타이머에 시간이 영 에 가에 있는지 꼭 확인을 해주세요.
",0
"분쇄한 커피 19g을 담도록 하겠습니다.
",1
"분쇄한 커피를 담은 뒤에는 드리퍼를 가볍게 흔들어서 커피 표면을 평평하게 해주세요.
",0
"이제 92도의 물을 가지고 35초 동안 40g의 물을 부어서 뜸을 들여주도록 하겠습니다.
",1
"35초가 되면은 추가적으로 60g의 물을 부어주도록 하겠습니다.
",1
"30초가 지나고 1분 5초가 되었을 때 추가적으로 60g의 물을 보어주도록 할게요, 서 160g까지 물을 후어해 주시면 됩니다.
",1
"드리퍼 안에 물이 다 빠졌으면 드리퍼를 서버에서 해치하시고, 서버에 담긴 얼음이 충분히 녹을 수 있도록 잘 저어주세요.
",1
"미리 준비한 얼음잔에 보어주시면 완성입니다.
",0
"오늘 추출한 에티오피아 벤치마지 게샤 무산소 내 추르. 커피를 마셔보도록 하겠습니다.
",0
"오늘 먹었을 때는 되게 망고나 구아바 같은 열대 과일이 떠오르고요.
",0
"그다음 자두나 포도 같은 새콤한 산미와 함께 카카오니스의 쌉쌀한 후미도 잘 느껴지고 있습니다.
",0
"오늘 영상 시청해 주셔서 감사합니다.
",0
"안녕하세요, 딥블루레이크 이철원입니다.
",0
"저희 싱글오리진 커피 캐나를 내리려고 하는데, 모든 싱글오리진 커피들은 18g에 300g 내리고요.
",1
"물 온도는 93도로 하고 있습니다.
",1
"만약에 좀 더 향이 높게 나오길 원하시면 94도의 물로 데 향을 2개시고 싶으시면 92도의 물로 추수시간 조금 더 길게 그렇게 하시면 됩니다.
",0
"처음에 커피를 내릴 때 저는 항상 커피 필터 린싱을 해줘요.
",0
"그래서 린싱을 해주는 것도 충분하게 물에 적셔서 최대한 필터가 드리퍼에 잘 달라붙게끔 그렇게 많이 합니다.
",0
"최대한 눌러서 잘 달라붙게끔 해주고요.
",0
"리브에 잘 달라붙어 있어야지만 물 흐름이 빨라지기 때문에 저는 커피 할 때 가장 중요하게 여기는 거는 시간이에요.
",0
"시간이 빨라지면 커피에 향과 산미가 살고, 시간이 길어지면 커피의 단맛이 좋아지는데.
",0
"저는 좀 향과 산미에 치중하는 편이다 보니 초기에 있는 부분은 빨리 내려갈 수 있게끔 만들려고 해요.
",0
"미분이 나올 가능성이 있기 때문에 그라인더는 털지 않고 겉에 나온 것만 담아서 씁니다.
",0
"두세 번 흔들어서 평평하게 맞춰주고요. 물 온도는 93도의 물 온도로.
",1
"처음에 뜸을 들일 때는 50 에서 60g, 첫 번째 내릴 때는 80g, 70g, 60g, 40g, 총 300g 맞춰서 내립니다.
",1
"비율은 18 에 300 이면 1대 16.6 비율 정도 돼요. 그 비율을 맞춰서 내려주시면 좋을 것 같고요.
",1
"만약에 좀 더 찐하게 드시고 싶으시면 1대 15 비율 이 정도까지 괜찮다고 생각해요.
",0
"내리는 총 시간은 3분에서 3분 30초. 그렇게 내리시면 되고요, 지금 내리겠습니다.
",1
"처음에는 뜸을 잘 들릴 수 있게끔 가늘게 고루고루 젹셔줘요. 물을 하고서 넘치지는 않게끔 그냥 거기서 끊어내면 되고요.
",0
"지금은 43g에 물을 했어요, 그러면 그다음 번에 할 때는 80g이 들어가니까 총 130g까지 맞춰서 내리시면 됩니다.
",1
"이제 10초 남았고요. 파지법이라고 있는데 그냥 저는 그냥 편안하게 내려요. 자세도 그렇게 따지지 않고요.
",0
"내릴 때는 한 방향으로 일정하게 완료를 준 상태에서 그다음에 천천히 흔들어주고요.
",0
"흔, 지금은 조금 더 많이 해서 136g 내렸어요.
",1
"처음에 와류를 주는 방법은 처음과 두 번째 와류를 주는데, 한 방향으로 10 자가를 해놓고 그 방향보다는 조금 아래쪽으로 네 잡아서 일정량이 세게 부어줍니다.
",0
"그리고 나서 두 번째 내릴 때는 1분이 됐을 때 내려주는데 물이 다 내려가기 전에 세게 부어주고요.
",0
"똑같은 방향으로 그다음에 흔들어서 흔 200g을 맞춰주면 됩니다.
",1
"예, 항상 물 수위는 여기서 보이시겠지만, 일정하게 그 하리오의 처음 부분에서 올라가지 않아요.
",0
"물 수위을 제 브레잉 방법의 인제 특이점이라고 한다면 물 수위를.
",0
"일정 양에서 더 이상 올라가지 않은 상태에서 계속 내려주는 거.
",0
"그다음에 60g 6 그러면 되고 2분이 됐을 때 마지막 300g을 채워주시면 돼요.
",1
"그리고 나서 물 흐름이 어떤 애는 좀 빨라지고 어떤 애는 좀 느려지고 하는데 그런 것들은 그냥 감안해서 드시면 될 것 같습니다.
",0
"만약에 좀 더 느리게 나오게끔 하시고 싶으시면 브루잉 타임을 좀 더 길게 가져가시게끔 그렇게 하시면 됩니다.
",0
"그 마찬가지로 2분이 되었을 때 간단하게 세 번째, 네 번째 하실 때는 물줄기를 굵게 하시지 말고 최대한 가늘게 하셔서 내려주시면 됩니다.
",0
"딥블루레이크 브루잉 방법은 누구나 다 편안하게 내릴 수 있게끔 그렇게 만드는 게 목적이었어요.
",0
"물론 이 안에서도 내리시는 방법에 따라서 조금씩 다 달라지시긴 하는 것 같아요.
",0
"만약에 첫 번째와 두 번째 와류 주시는 게 힘드시다면 가늘게 하셔도 상관없어요.
",0
"그러면은 앞부분에 있는 과즙 같은 리앙스는 좀 약해지긴 하는데, 그래도 상관없습니다.
",0
"대략 지금 물이 거의 다 떨어지고 있는데, 이 커피는 생각보다 물 흐름이 좀 빠른 것 같아요.
",0
"그래서 생각했을 때 산미나 향 톤이 좀 더 강하게 나오지 않을까? 그리고 위에 있는 고인 게 다 빠지면 그때 빼주시면 되고요.
",0
"대략적으로 3분을 채웠어요. 보통 브르잉은 3분에서 3분 30초 정도 내리시면 됩니다. 어떤지 먹어볼까요?
",1
"드실 때 방법은 저 같은 경우는 향을 먼저 중시하기 때문에 흔들어서 흔코리 맡아서 한번 내림새를 맡아 보시고 그다음에 잔에다 따라서 드시면 됩니다.
",0
"그냥 한 번에 드시는 것보다는 처음에 입안에 먹금 고서 골르시면 돼요.
",0
"커피 한 잔 드시면서 지친 일상에서 잠깐 여유를 가지시고 즐기시기 바라면서 오늘 하도 좋은 하루 되세요, 감사합니다.
",0
"안녕하세요, 디플레이크 이철원입니다.
",0
"저희 싱글로이징 커피 캐나를 내리려고 하는데, 모든 싱글로이징 커피들은 18g에 300g 내리고요.
",1
"물 온도는 93도로 하고 있습니다.
",1
"만약에 좀 더 향이 높게 나오길 원하시면 94도의 물로 데 향을 2개시고 싶으시면 92도의 물로 추수시간 조금 더 길게 그렇게 하시면 됩니다.
",0
"처음에 커피를 내릴 때 저는 항상 커피 필터 린싱을 해줘요.
",0
"그래서 린싱을 해주는 것도 충분하게 물에 적셔서 최대한 필터가 드리퍼에 잘 달라붙게끔 그렇게 많이 합니다.
",0
"최대한 눌러서 잘 달라붙게끔 해주고요.
",0
"리더에 잘 달라붙어 있어야지만 물 흐름이 빨라지기 때문에 저는 커피 할 때 가장 중요하게 여기는 거는 시간이에요.
",0
"시간이 빨라지면 커피에 향과 산미가 살고, 시간이 길어지면 커피의 단맛이 좋아지는데.
",0
"저는 좀 향과 산미에 치중하는 편이다 보니 초기에 있는 부분은 빨리 내려갈 수 있게끔 만들려고 해요.
",0
"미분이 나올 가능성이 있기 때문에 그라인더는 설지 않고 겉에 나온 것만 담아서 씁니다.
",0
"두세 번 흔들어서 평평하게 맞춰주고요. 물 온도는 93도의 물 온도로.
",1
"처음에 뜸을 들일 때는 50 에서 60g, 첫 번째 내릴 때는 80g, 70g, 60g, 40g, 총 300g 맞춰서 내립니다.
",1
"비율은 18 에 300 이면 1대 16.6 비율 정도 돼요. 그 비율을 맞춰서 내려주시면 좋을 것 같고요.
",1
"만약에 좀 더 찐하게 드시고 싶으시면 1대 15 비율 이 정도까지 괜찮다고 생각해요.
",0
"내리는 총 시간은 3분에서 3분 30초. 그렇게 내리시면 되고요, 지금 내리겠습니다.
",1
"처음에는 뜸을 잘 들릴 수 있게끔 가늘게 고루고루 접시 줘요. 물을 하고서 넘치지는 않게끔 그냥 거기서 끊어내면 되고요.
",0
"지금은 43g에 물을 했어요, 그러면 그다음 번에 할 때는 80g이 들어가니까 총 130g까지 맞춰서 내리시면 됩니다.
",1
"이제 10초 남았고요. 파지법이라고 있는데 그냥 저는 그냥 편안하게 내려요. 자세도 그렇게 따지지 않고요.
",0
"내릴 때는 한 방향으로 일정하게 완료를 준 상태에서 그다음에 천천히 흔들어주고요.
",0
"흔, 지금은 조금 더 많이 해서 136g 내렸어요.
",1
"처음에 와류를 주는 방법은 처음과 두 번째 와류를 주는데, 한 방향으로 10 자가를 해놓고 그 방향보다는 조금 아래쪽으로 네 잡아서 일정량이 세게 구어줍니다.
",0
"그리고 나서 두 번째 내릴 때는 1분이 됐을 때 내려주는데 물이 다 내려가기 전에 세게 부어주고요.
",1
"똑같은 방향으로 그다음에 흔들어서 흔 200g을 맞춰주면 됩니다.
",1
"예, 항상 물 수위는 여기서 보이시겠지만, 일정하게 그 하리오의 처음 부분에서 올라가지 않아요.
",0
"물 수위을 제 브레잉 방법의 인제 특이점이라고 한다면 물 수위를.
",0
"일정 양에서 더 이상 올라가지 않은 상태에서 계속 내려주는 거.
",0
"그다음에 60g 6 그러면 되고 2분이 됐을 때 마지막 300g을 채워주시면 돼요.
",1
"그리고 나서 물 흐름이 어떤 애는 좀 빨라지고 어떤 애는 좀 느려지고 하는데 그런 것들은 그냥 감안해서 드시면 될 것 같습니다.
",0
"만약에 좀 더 느리게 나오게끔 하시고 싶으시면 브리링 타임을 좀 더 길게 가져가시게끔 그렇게 하시면 됩니다.
",0
"그 마찬가지로 2분이 되었을 때 간단하게 세 번째, 네 번째 하실 때는 물줄기를 굵게 하시지 말고 최대한 가늘게 하셔서 내려주시면 됩니다.
",0
"딥플레이크 브레잉 방법은 누구나 다 편안하게 내릴 수 있게끔 그렇게 만드는 게 목적이었어요.
",0
"물론 이 안에서도 내리시는 방법에 따라서 조금씩 다 달라지시긴 하는 것 같아요.
",0
"만약에 첫 번째와 두 번째 와료 주시는 게 힘드시다면 가늘게 하셔도 상관없어요.
",0
"그러면은 앞부분에 있는 과즙 같은 리앙스는 좀 약해지긴 하는데, 그래도 상관없습니다.
",0
"대략 지금 물이 거의 다 떨어지고 있는데, 이 커피는 생각보다 물 흐름이 좀 빠른 것 같아요.
",0
"그래서 생각했을 때 산미나 향 톤이 좀 더 강하게 나오지 않을까? 그리고 위에 있는 고인 게 다 빠지면 그때 빼주시면 되고요.
",0
"대략적으로 3분을 채웠어요. 보통 브르잉은 3분에서 3분 30초 정도 내리시면 됩니다. 어떤지 먹어볼까요?
",1
"드실 때 방법은 저 같은 경우는 향을 먼저 중시하기 때문에 흔들어서 흔코리 맡아서 한번 내림새를 맡아 보시고 그다음에 잔에다 따라서 드시면 됩니다.
",0
"그냥 한 번에 드시는 것보다는 처음에 입안에 먹금 고서 골르시면 돼요.
",0
"커피 한 잔 드시면서 지친 일상에서 잠깐 여유를 가지시고 즐기시기 바라면서 오늘 하도 좋은 하루 되세요, 감사합니다.
",0
